recommendation_status,risk_level,brand,display_name,species,format,life_stage,data_quality_status,source_priority,formula_key,gap_priority,gap_score,missing_blockers,estimated_fields_to_replace,health_context,recommendation_reason,required_before_enable
cautious_enable_only,medium,Dr. Clauder,Dr Clauder's Dog Intestinal Diet 1kg,dog,dry,,needs_review,retailer,dr-clauder-dr-clauder-s-dog-intestinal-diet-dog-dry-gr-gatoskilo,medium,36,,kcal_per_100g,,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Dr. Clauder,Dr Clauder's Hyposensitive Grain Free Duck & Potatoes 11.5kg,dog,dry,,needs_review,retailer,dr-clauder-dr-clauder-s-hyposensitive-grain-free-duck-and-potatoes-dog-dry-gr-gatoskilo,high,60,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
hold_until_backfill,medium,Ecopet Natural,Ecopet Natural Adult Medium 12kg + 2kg ΔΩΡΟ,dog,dry,adult,needs_review,retailer,ecopet-natural-adult-medium-δωρο-dog-dry-gr-gatoskilo,high,84,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Ecopet Natural,Ecopet Natural Adult Mini 12kg + 2kg ΔΩΡΟ,dog,dry,adult,needs_review,retailer,ecopet-natural-adult-mini-δωρο-dog-dry-gr-gatoskilo,high,84,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Ecopet Natural,Ecopet Natural Fish Adult Medium 12kg + 2kg ΔΩΡΟ,dog,dry,adult,needs_review,retailer,ecopet-natural-fish-adult-medium-δωρο-dog-dry-gr-gatoskilo,high,84,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Enjoy,Enjoy Adult Cat Κοτόπουλο 15kg,cat,dry,adult,needs_review,retailer,enjoy-adult-cat-κοτοπουλο-cat-dry-gr-gatoskilo,high,100,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Enjoy,Enjoy Adult Cat Multicolour Κοτόπουλο 15kg,cat,dry,adult,needs_review,retailer,enjoy-adult-cat-multicolour-κοτοπουλο-cat-dry-gr-gatoskilo,high,100,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
review_before_enable,medium,Equilibrio,Equilbirio Salmon 7.5kg,cat,dry,,needs_review,retailer,equilibrio-equilbirio-salmon-cat-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Equilibrio,Equilbrio Kitten 7.5kg,cat,dry,kitten,needs_review,retailer,equilibrio-equilbrio-kitten-cat-dry-gr-gatoskilo,high,96,,kcal_per_100g|moisture_percent,kitten,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Equilibrio,Equilibrio Adult Hairball 2kg,cat,dry,adult,needs_review,retailer,equilibrio-adult-hairball-cat-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Equilibrio,Equilibrio Adult Large Breed 12kg + 2kg ΔΩΡΟ,dog,dry,adult,needs_review,retailer,equilibrio-adult-large-breed-δωρο-dog-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Equilibrio,Equilibrio Puppy Medium Breed 12kg + 2kg ΔΩΡΟ,dog,dry,puppy,needs_review,retailer,equilibrio-puppy-medium-breed-δωρο-dog-dry-gr-gatoskilo,high,84,,kcal_per_100g,puppy,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Equilibrio,Equilibrio Sterilised 2kg,cat,dry,,needs_review,retailer,equilibrio-sterilised-cat-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Farmina,Farmina Team Breeder Top με Κοτόπουλο 20kg,dog,dry,senior,needs_review,retailer,farmina-team-breeder-top-με-κοτοπουλο-dog-dry-gr-gatoskilo,high,100,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
hold_until_backfill,medium,Friskies,Friskies Active Βοδινό 9kg,dog,dry,,needs_review,retailer,friskies-active-βοδινο-dog-dry-gr-gatoskilo,high,92,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Friskies,Friskies Balance Κοτόπουλο & Λαχανικά 1.5kg,dog,dry,,needs_review,retailer,friskies-balance-κοτοπουλο-and-λαχανικα-dog-dry-gr-gatoskilo,high,92,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Friskies,Friskies Mini Menu Βοδινό 1.5kg,dog,dry,,needs_review,retailer,friskies-mini-menu-βοδινο-dog-dry-gr-gatoskilo,high,92,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Friskies,Friskies Mini Menu Κοτόπουλο & Λαχανικά 1.5kg,dog,dry,,needs_review,retailer,friskies-mini-menu-κοτοπουλο-and-λαχανικα-dog-dry-gr-gatoskilo,high,92,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Friskies,Friskies Nutri Soft Βοδινό 1.5kg,dog,dry,,needs_review,retailer,friskies-nutri-soft-βοδινο-dog-dry-gr-gatoskilo,high,88,calcium_percent|phosphorus_percent,kcal_per_100g,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Frolic,Frolic Adult Μοσχάρι 1.5kg,dog,dry,adult,needs_review,retailer,frolic-adult-μοσχαρι-dog-dry-gr-gatoskilo,high,88,calcium_percent|phosphorus_percent,kcal_per_100g,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Gemon,Gemon Cat Adult Complete Chicken & Turkey 20kg,cat,dry,adult,needs_review,retailer,gemon-cat-adult-complete-chicken-and-turkey-cat-dry-gr-gatoskilo,high,76,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
review_before_enable,medium,Gemon,Gemon Cat Kitten Chicken & Rice 20kg,cat,dry,kitten,needs_review,retailer,gemon-cat-kitten-chicken-and-rice-cat-dry-gr-gatoskilo,high,80,,,kitten,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
hold_until_backfill,medium,Gemon,Gemon Cat Sterilised Beef 7kg,cat,dry,,needs_review,retailer,gemon-cat-sterilised-beef-cat-dry-gr-gatoskilo,high,74,calcium_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Gemon,Gemon Cat Sterilised Tuna & Salmon 2kg,cat,dry,,needs_review,retailer,gemon-cat-sterilised-tuna-and-salmon-cat-dry-gr-gatoskilo,high,74,calcium_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Gemon,Gemon Cat Sterilized Turkey 20kg,cat,dry,,needs_review,retailer,gemon-cat-sterilized-turkey-cat-dry-gr-gatoskilo,high,50,calcium_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
cautious_enable_only,medium,Gemon,Gemon Dog Puppy & Junior Chicken & Rice 20kg,dog,dry,puppy,needs_review,retailer,gemon-dog-puppy-and-junior-chicken-and-rice-dog-dry-gr-gatoskilo,high,96,,kcal_per_100g|moisture_percent,puppy,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,GranataPet,GranataPet DeliCatessen Adult Coney & Lamb 1.8kg,cat,dry,adult,needs_review,retailer,granatapet-delicatessen-adult-coney-and-lamb-cat-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,GranataPet,GranataPet DeliCatessen Adult Venison & Chicken 9kg,cat,dry,adult,needs_review,retailer,granatapet-delicatessen-adult-venison-and-chicken-cat-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,GranataPet,GranataPet DeliCatessen Kitten Poultry 300gr,cat,dry,kitten,needs_review,retailer,granatapet-delicatessen-kitten-poultry-cat-dry-gr-gatoskilo,high,96,,kcal_per_100g|moisture_percent,kitten,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
hold_until_backfill,medium,Greca Cat,Greca Cat Adult Mix 20kg,cat,dry,adult,needs_review,retailer,greca-cat-adult-mix-cat-dry-gr-gatoskilo,high,88,calcium_percent|phosphorus_percent,kcal_per_100g,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
cautious_enable_only,medium,Happy Cat,Happy Cat Minkas Hairball Control 10kg,cat,dry,kitten,needs_review,retailer,happy-cat-minkas-hairball-control-cat-dry-gr-gatoskilo,high,80,,kcal_per_100g|moisture_percent,kitten,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Cat,Happy Cat Minkas Kitten Care 1.5kg,cat,dry,kitten,needs_review,retailer,happy-cat-minkas-kitten-care-cat-dry-gr-gatoskilo,high,88,,kcal_per_100g|moisture_percent,kitten,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Cat,Happy Cat Minkas Urinary Care 1.5kg,cat,dry,,needs_review,retailer,happy-cat-minkas-urinary-care-cat-dry-gr-gatoskilo,high,76,,kcal_per_100g|moisture_percent,urinary,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Cat,Happy Cat Supreme Adult Light 10kg,cat,dry,adult,needs_review,retailer,happy-cat-supreme-adult-light-cat-dry-gr-gatoskilo,high,64,,kcal_per_100g|moisture_percent,weight_control,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Happy Cat,Happy Cat Supreme Junior 10kg,cat,dry,kitten,needs_review,retailer,happy-cat-supreme-junior-cat-dry-gr-gatoskilo,high,68,,,kitten,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Happy Cat,Happy Cat Vet Diet Intestinal 4kg,cat,dry,,needs_review,retailer,happy-cat-vet-diet-intestinal-cat-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Cat,Happy Cat Vet Diet Renal 1kg,cat,dry,,needs_review,retailer,happy-cat-vet-diet-renal-cat-dry-gr-gatoskilo,high,104,,kcal_per_100g|moisture_percent,renal,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Dog,Happy Dog Fit & Vital Junior 10kg,dog,dry,puppy,needs_review,retailer,happy-dog-fit-and-vital-junior-dog-dry-gr-gatoskilo,high,84,,kcal_per_100g|moisture_percent,puppy,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Dog,Happy Dog Fit & Vital Light 12kg,dog,dry,,needs_review,retailer,happy-dog-fit-and-vital-light-dog-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,weight_control,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Dog,Happy Dog Fit & Vital Mini Senior 4kg,dog,dry,senior,needs_review,retailer,happy-dog-fit-and-vital-mini-senior-dog-dry-gr-gatoskilo,high,112,,kcal_per_100g|moisture_percent,senior,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Happy Dog,Happy Dog NaturCroq Senior 11kg,dog,dry,senior,needs_review,retailer,happy-dog-naturcroq-senior-dog-dry-gr-gatoskilo,high,112,,kcal_per_100g|moisture_percent,senior,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Happy Dog,Happy Dog Profi Basic 23/9.5 20kg,dog,dry,,needs_review,retailer,happy-dog-profi-basic-23-9-5-dog-dry-gr-gatoskilo,high,60,,kcal_per_100g|moisture_percent,,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Happy Dog,Happy Dog Senior 12kg,dog,dry,senior,needs_review,retailer,happy-dog-senior-dog-dry-gr-gatoskilo,high,112,,kcal_per_100g|moisture_percent,senior,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Harper & Bone,Harper & Bone Adult Medium/Large Ocean Wonders 2kg,dog,dry,senior,needs_review,retailer,harper-and-bone-adult-medium-large-ocean-wonders-dog-dry-gr-gatoskilo,high,96,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Harper & Bone,Harper & Bone Adult Medium/Large Wild Mountain 2kg,dog,dry,senior,needs_review,retailer,harper-and-bone-adult-medium-large-wild-mountain-dog-dry-gr-gatoskilo,high,96,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Harper & Bone,Harper & Bone Adult Mini Ocean Wonders 2kg,dog,dry,senior,needs_review,retailer,harper-and-bone-adult-mini-ocean-wonders-dog-dry-gr-gatoskilo,high,96,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Harper & Bone,Harper & Bone Adult Mini Wild Mountain 2kg,dog,dry,senior,needs_review,retailer,harper-and-bone-adult-mini-wild-mountain-dog-dry-gr-gatoskilo,high,96,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Harper & Bone,Harper & Bone Cat Senior Sterilised Flavours Farm 2kg,cat,dry,senior,needs_review,retailer,harper-and-bone-cat-senior-sterilised-flavours-farm-cat-dry-gr-gatoskilo,high,64,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Harper & Bone,Harper & Bone Senior Light Flavours Farm 12kg,dog,dry,senior,needs_review,retailer,harper-and-bone-senior-light-flavours-farm-dog-dry-gr-gatoskilo,high,96,,,weight_control|senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Hi,Hi Dog Puppy Fresh Salmon 10kg,dog,dry,puppy,needs_review,retailer,hi-dog-puppy-fresh-salmon-dog-dry-gr-gatoskilo,high,68,,,puppy,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Hill's Prescription Diet,Hill's Prescription Diet Canine c/d Multicare Urinary Care - Chicken,dog,dry,adult,needs_review,retailer,hill-s-prescription-diet-canine-c-d-multicare-urinary-care-chicken-dog-dry-eu-retailer,high,100,,kcal_per_100g,urinary,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hill's Prescription Diet,Hill's Prescription Diet Canine i/d Digestive Care - Chicken,dog,dry,adult,needs_review,retailer,hill-s-prescription-diet-canine-i-d-digestive-care-chicken-dog-dry-eu-retailer,high,76,,kcal_per_100g,gi_support,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hill's Prescription Diet,Hill's Prescription Diet Canine i/d Low Fat Digestive Care - Chicken,dog,dry,adult,needs_review,retailer,hill-s-prescription-diet-canine-i-d-low-fat-digestive-care-chicken-dog-dry-eu-retailer,high,76,,kcal_per_100g,gi_support,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hill's Prescription Diet,Hill's Prescription Diet Canine Metabolic Weight Management - Chicken,dog,dry,adult,needs_review,retailer,hill-s-prescription-diet-canine-metabolic-weight-management-chicken-dog-dry-eu-retailer,high,64,,kcal_per_100g,weight_control,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hill's Prescription Diet,Hill's Prescription Diet Canine Metabolic+Mobility Weight+Joint Care Chicken,dog,dry,adult,needs_review,retailer,hill-s-prescription-diet-canine-metabolic-mobility-weight-joint-care-chicken-dog-dry-eu-retailer,high,64,,kcal_per_100g,weight_control,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hill's Prescription Diet,Hill's Prescription Diet Gastrointestinal Biome with Chicken,dog,dry,adult,needs_review,retailer,hill-s-prescription-diet-gastrointestinal-biome-with-chicken-dog-dry-eu-retailer,high,76,,kcal_per_100g,gi_support,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's PD Canine Mini Gastrointestinal Biome με Κοτόπουλο 1kg,dog,dry,,needs_review,retailer,hills-hill-s-pd-canine-mini-gastrointestinal-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's PD Canine u/d Urinary Care 10kg,dog,dry,,needs_review,retailer,hills-hill-s-pd-canine-u-d-urinary-care-dog-dry-gr-gatoskilo,high,76,,kcal_per_100g|moisture_percent,urinary,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Hills,Hill's PD Feline c/d Metabolic Urinary Stress 1.5kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-c-d-metabolic-urinary-stress-cat-dry-gr-gatoskilo,high,60,,,urinary,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Hills,Hill's PD Feline c/d Multicare Urinary Care με Κοτόπουλο 3kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-c-d-multicare-urinary-care-με-κοτοπουλο-cat-dry-gr-gatoskilo,high,76,,kcal_per_100g|moisture_percent,urinary,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's PD Feline c/d Stress Urinary Care 3kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-c-d-stress-urinary-care-cat-dry-gr-gatoskilo,high,76,,kcal_per_100g|moisture_percent,urinary,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's PD Feline Gastrointestinal Biome με Κοτόπουλο 1.5kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-gastrointestinal-biome-με-κοτοπουλο-cat-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's PD Puppy i/d Digestive Care Active Biome+ με Κοτόπουλο 1.5kg,dog,dry,puppy,needs_review,retailer,hills-hill-s-pd-puppy-i-d-digestive-care-active-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,high,88,,kcal_per_100g|moisture_percent,puppy,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's SP Adult Hypoallergenic Medium Salmon 12kg,dog,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-hypoallergenic-medium-salmon-dog-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Hills,Hill's SP Adult Light Κοτόπουλο 1.5kg,cat,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-light-κοτοπουλο-cat-dry-gr-gatoskilo,high,64,,,weight_control,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Hills,Hill's SP Adult Perfect Weight Κοτόπουλο 1.5kg,cat,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-perfect-weight-κοτοπουλο-cat-dry-gr-gatoskilo,high,68,,,weight_control,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Hills,Hill's SP Adult Perfect Weight Large Breed Κοτόπουλο 12kg,dog,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-perfect-weight-large-breed-κοτοπουλο-dog-dry-gr-gatoskilo,high,64,,,weight_control,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Hills,Hill's SP Adult Small & Mini Αρνί & Ρύζι 6kg,dog,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-small-and-mini-αρνι-and-ρυζι-dog-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Hills,Hill's SP Kitten Κοτόπουλο 3kg,cat,dry,kitten,needs_review,retailer,hills-hill-s-sp-kitten-κοτοπουλο-cat-dry-gr-gatoskilo,high,72,,kcal_per_100g|moisture_percent,kitten,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
review_before_enable,medium,Hills,Hill's SP Kitten Τόνος 1.5kg,cat,dry,kitten,needs_review,retailer,hills-hill-s-sp-kitten-τονοσ-cat-dry-gr-gatoskilo,high,72,,,kitten,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Hills,Hill's SP Puppy Large Breed Κοτόπουλο 2.5kg,dog,dry,puppy,needs_review,retailer,hills-hill-s-sp-puppy-large-breed-κοτοπουλο-dog-dry-gr-gatoskilo,high,80,,,puppy,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Hills,Hill's SP Puppy Medium Αρνί & Ρύζι 14kg,dog,dry,puppy,needs_review,retailer,hills-hill-s-sp-puppy-medium-αρνι-and-ρυζι-dog-dry-gr-gatoskilo,high,80,,,puppy,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Josera,Josera BALANCE,dog,dry,senior,needs_review,official,josera-balance-dog-dry-eu-official,high,82,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
review_before_enable,medium,Josera,Josera CHICKEN & RICE,dog,dry,senior,needs_review,official,josera-chicken-rice-dog-dry-eu-official,high,78,,,senior,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
hold_until_backfill,medium,Josera,Josera Culinesse Adult 2kg,cat,dry,adult,needs_review,retailer,josera-culinesse-adult-cat-dry-gr-gatoskilo,high,74,calcium_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Josera,Josera DailyCat Adult Grain Free 2kg,cat,dry,adult,needs_review,retailer,josera-dailycat-adult-grain-free-cat-dry-gr-gatoskilo,high,78,calcium_percent,kcal_per_100g|moisture_percent,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Josera,Josera DENTIES WITH DUCK & CARROT,dog,dry,adult,needs_review,official,josera-denties-with-duck-carrot-dog-dry-eu-official,high,78,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Josera,Josera DENTIES WITH POULTRY & BLUEBERRY,dog,dry,adult,needs_review,official,josera-denties-with-poultry-blueberry-dog-dry-eu-official,high,78,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
hold_until_backfill,medium,Josera,Josera DENTIES WITH TURKEY & APPLE,dog,dry,adult,needs_review,official,josera-denties-with-turkey-apple-dog-dry-eu-official,high,78,calcium_percent|phosphorus_percent,,,Core blocker nutrients are missing.,"Backfill missing kcal, calcium, phosphorus or proximate values."
review_before_enable,medium,Josera,Josera DUCK & POTATO,dog,dry,puppy,needs_review,official,josera-duck-potato-dog-dry-eu-official,high,70,,,puppy,Nutrient gap score is high even without core blockers.,Review gap report and source notes before enabling.
cautious_enable_only,medium,Josera,Josera Help Cat Gastrointestinal 2kg,cat,dry,senior,needs_review,retailer,josera-help-cat-gastrointestinal-cat-dry-gr-gatoskilo,high,116,,kcal_per_100g|moisture_percent,senior,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
cautious_enable_only,medium,Josera,Josera Help Cat Hypoallergenic 10kg,cat,dry,senior,needs_review,retailer,josera-help-cat-hypoallergenic-cat-dry-gr-gatoskilo,high,116,,kcal_per_100g|moisture_percent,senior,Uses estimated calories for a sensitive recommendation context.,Prefer official kcal before strong recommendation or portion guidance.
