recommendation_status,risk_level,brand,display_name,species,format,life_stage,data_quality_status,source_priority,formula_key,gap_priority,gap_score,missing_blockers,estimated_fields_to_replace,health_context,recommendation_reason,required_before_enable
cautious_enable_only,low,Markus Mühle,Markus-Mühle Naturnahfutter,dog,dry,adult,needs_review,retailer,markus-muhle-markus-muhle-naturnahfutter-dog-dry-eu-retailer,medium,56,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Matisse,Matisse Chicken & Rice 10kg,cat,dry,,needs_review,retailer,matisse-chicken-and-rice-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Matisse,Matisse Chicken & Turkey 10kg,cat,dry,,needs_review,retailer,matisse-chicken-and-turkey-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Matisse,Matisse Sterilised 10kg,cat,dry,,needs_review,retailer,matisse-sterilised-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Matisse,Matisse Sterilised Salmon 1.5kg,cat,dry,,needs_review,retailer,matisse-sterilised-salmon-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Τropical Selection Pork Adult Med/Maxi 10kg,dog,dry,adult,needs_review,retailer,n-and-d-τropical-selection-pork-adult-med-maxi-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Brown Grain Free Lamb & Spirulina Adult Mini 2kg,dog,dry,adult,needs_review,retailer,n-and-d-brown-grain-free-lamb-and-spirulina-adult-mini-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Low Grain Chicken & Pomegranate Adult Med/Maxi 12kg,dog,dry,adult,needs_review,retailer,n-and-d-low-grain-chicken-and-pomegranate-adult-med-maxi-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Low Grain Chicken & Pomegranate Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-low-grain-chicken-and-pomegranate-adult-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Low Grain Lamb & Blueberry Adult Med/Maxi 12kg,dog,dry,adult,needs_review,retailer,n-and-d-low-grain-lamb-and-blueberry-adult-med-maxi-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Low Grain Lamb & Blueberry Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-low-grain-lamb-and-blueberry-adult-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Ocean Low Grain Cod & Orange Adult Med/Maxi 12kg,dog,dry,adult,needs_review,retailer,n-and-d-ocean-low-grain-cod-and-orange-adult-med-maxi-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Ocean Low Grain Cod & Orange Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-ocean-low-grain-cod-and-orange-adult-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,"N&D Ocean Low Grain Cod, Spelt, Oats & Orange 300gr",cat,dry,,needs_review,retailer,n-and-d-ocean-low-grain-cod-spelt-oats-and-orange-cat-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Boar & Apple Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-pumpkin-grain-free-boar-and-apple-adult-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Chicken & Pomegranate Adult Med/Maxi 12kg,dog,dry,adult,needs_review,retailer,n-and-d-pumpkin-grain-free-chicken-and-pomegranate-adult-med-maxi-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Chicken & Pomegranate Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-pumpkin-grain-free-chicken-and-pomegranate-adult-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Chicken & Pomegranate Puppy Med/Maxi 12kg,dog,dry,puppy,needs_review,retailer,n-and-d-pumpkin-grain-free-chicken-and-pomegranate-puppy-med-maxi-dog-dry-gr-gatoskilo,medium,52,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Codfish & Melon Kitten 1.5kg,cat,dry,kitten,needs_review,retailer,n-and-d-pumpkin-grain-free-codfish-and-melon-kitten-cat-dry-gr-gatoskilo,medium,44,,,kitten,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Duck 5kg,cat,dry,,needs_review,retailer,n-and-d-pumpkin-grain-free-duck-cat-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Lamb & Blueberry Adult Med/Maxi 12kg,dog,dry,adult,needs_review,retailer,n-and-d-pumpkin-grain-free-lamb-and-blueberry-adult-med-maxi-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Lamb & Blueberry Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-pumpkin-grain-free-lamb-and-blueberry-adult-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Lamb & Blueberry Puppy Mini 2.5kg,dog,dry,puppy,needs_review,retailer,n-and-d-pumpkin-grain-free-lamb-and-blueberry-puppy-mini-dog-dry-gr-gatoskilo,medium,56,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Lamb & Blueberry Sterilised 1.5kg,cat,dry,,needs_review,retailer,n-and-d-pumpkin-grain-free-lamb-and-blueberry-sterilised-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Quail 1.5kg,cat,dry,,needs_review,retailer,n-and-d-pumpkin-grain-free-quail-cat-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Quail Sterilised 1.5kg,cat,dry,,needs_review,retailer,n-and-d-pumpkin-grain-free-quail-sterilised-cat-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Pumpkin Grain Free Venison 1.5kg,cat,dry,,needs_review,retailer,n-and-d-pumpkin-grain-free-venison-cat-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Digestion Lamb 1.5kg,cat,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-digestion-lamb-cat-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Digestion Lamb 7kg,dog,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-digestion-lamb-dog-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Duck Neutered Adult Med/Maxi 12kg,dog,dry,adult,needs_review,retailer,n-and-d-quinoa-grain-free-duck-neutered-adult-med-maxi-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Neutered Duck Adult Med/Maxi 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-quinoa-grain-free-neutered-duck-adult-med-maxi-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Neutered Duck Adult Mini 2.5kg,dog,dry,adult,needs_review,retailer,n-and-d-quinoa-grain-free-neutered-duck-adult-mini-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Skin & Coat Duck Mini 2.5kg,dog,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-skin-and-coat-duck-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Skin & Coat Venison Mini 2.5kg,dog,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-skin-and-coat-venison-mini-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Urinary Duck 1.5kg,cat,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-urinary-duck-cat-dry-gr-gatoskilo,medium,52,,,urinary,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Weight Management Lamb 5kg,cat,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-weight-management-lamb-cat-dry-gr-gatoskilo,medium,40,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Weight Management Lamb 7kg,dog,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-weight-management-lamb-dog-dry-gr-gatoskilo,medium,40,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D Quinoa Grain Free Weight Management Mini Lamb & Broccoli 7kg,dog,dry,,needs_review,retailer,n-and-d-quinoa-grain-free-weight-management-mini-lamb-and-broccoli-dog-dry-gr-gatoskilo,medium,40,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D White Grain Free Sea Bass & Spirulina Adult Mini 2kg,dog,dry,adult,needs_review,retailer,n-and-d-white-grain-free-sea-bass-and-spirulina-adult-mini-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,N&D,N&D White Grain Free Sea Bass & Spirulina Puppy Mini 1.5kg,dog,dry,puppy,needs_review,retailer,n-and-d-white-grain-free-sea-bass-and-spirulina-puppy-mini-dog-dry-gr-gatoskilo,medium,48,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Nature,Nature's Protection Dark Coat Poultry Adult All Breeds 1.5kg,dog,dry,adult,needs_review,retailer,nature-s-protection-dark-coat-poultry-adult-all-breeds-dog-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Naturea,"Naturea Cat Miacis Salmon, Chicken, Rabbit & Anchovies 1.6kg",cat,dry,,needs_review,retailer,naturea-cat-miacis-salmon-chicken-rabbit-and-anchovies-cat-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Naturea,Naturea Elements Adult Iberian Pork 12kg,dog,dry,adult,needs_review,retailer,naturea-elements-adult-iberian-pork-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Optima Nova,Optima Nova Adult Chicken & Rice 2kg,cat,dry,adult,needs_review,retailer,optima-nova-adult-chicken-and-rice-cat-dry-gr-gatoskilo,medium,44,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Optima Nova,Optima Nova Adult Sterilized 2kg,cat,dry,adult,needs_review,retailer,optima-nova-adult-sterilized-cat-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Orijen,Orijen Guardian 8 1.8kg,cat,dry,kitten,needs_review,retailer,orijen-guardian-8-cat-dry-gr-gatoskilo,medium,44,,,kitten,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Orijen,Orijen Kitten 1.8kg,cat,dry,kitten,needs_review,retailer,orijen-kitten-cat-dry-gr-gatoskilo,medium,44,,,kitten,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Orijen,Orijen Original Cat 1.8kg,cat,dry,kitten,needs_review,retailer,orijen-original-cat-cat-dry-gr-gatoskilo,medium,44,,,kitten,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Orijen,Orijen Puppy 11.4kg,dog,dry,puppy,needs_review,retailer,orijen-puppy-dog-dry-gr-gatoskilo,medium,48,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Cat Daily Care 4kg,cat,dry,,needs_review,retailer,ownat-classic-cat-daily-care-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Cat Sterilized 4kg,cat,dry,,needs_review,retailer,ownat-classic-cat-sterilized-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Dog Fish 20kg,dog,dry,,needs_review,retailer,ownat-classic-dog-fish-dog-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Dog Lamb & Rice 12kg,dog,dry,,needs_review,retailer,ownat-classic-dog-lamb-and-rice-dog-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Dog Monoproteic Αρνί 4kg,dog,dry,,needs_review,retailer,ownat-classic-dog-monoproteic-αρνι-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Dog Monoproteic Σολομός 12kg,dog,dry,,needs_review,retailer,ownat-classic-dog-monoproteic-σολομοσ-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Classic Dog Monoproteic Χοιρινό 12kg,dog,dry,,needs_review,retailer,ownat-classic-dog-monoproteic-χοιρινο-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Just Cat Grain Free Sterilized 1kg,cat,dry,,needs_review,retailer,ownat-just-cat-grain-free-sterilized-cat-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Ownat,Ownat Ultra Dog Mini Adult 3kg,dog,dry,adult,needs_review,retailer,ownat-ultra-dog-mini-adult-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Prince,Princess Cat Sensitive Digest 2kg,cat,dry,adult,needs_review,retailer,prince-ss-cat-sensitive-digest-cat-dry-gr-gatoskilo,medium,52,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Adult All Sizes Exigent 3kg,dog,dry,adult,needs_review,retailer,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-adult-all-sizes-exigent-dog-dry-gr-gatoskilo,medium,40,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Cat Sterilized Chicken 10kg,cat,dry,,needs_review,retailer,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-cat-sterilized-chicken-cat-dry-gr-gatoskilo,medium,40,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Maxi Adult 14kg + 2.5kg ΔΩΡΟ,dog,dry,adult,needs_review,retailer,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-maxi-adult-δωρο-dog-dry-gr-gatoskilo,medium,40,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Pro-Nutrition (Flatazor),Pro-Nutrition Protect (Flatazor) Obesite Cat 2kg,cat,dry,,needs_review,retailer,pro-nutrition-flatazor-pro-nutrition-protect-flatazor-obesite-cat-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Pro-Nutrition (Flatazor),Pro-Nutrition Pure Life (Flatazor) Cat Sterilized Sardine 2kg,cat,dry,,needs_review,retailer,pro-nutrition-flatazor-pro-nutrition-pure-life-flatazor-cat-sterilized-sardine-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Pro-Nutrition (Flatazor),Pro-Nutrition Pure Life (Flatazor) Dog Adult Sensitive with Lamb 2kg,dog,dry,adult,needs_review,retailer,pro-nutrition-flatazor-pro-nutrition-pure-life-flatazor-dog-adult-sensitive-with-lamb-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,ProChoice,ProChoice Pro 32 Adult Sterilised Κοτόπουλο & Ρύζι 15kg,cat,dry,adult,needs_review,retailer,prochoice-pro-32-adult-sterilised-κοτοπουλο-and-ρυζι-cat-dry-gr-gatoskilo,medium,40,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Profine,Profine Cat Sterilized Chicken & Rice 10Kg,cat,dry,,needs_review,retailer,profine-cat-sterilized-chicken-and-rice-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Purina Pro Plan,Purina Pro Plan Veterinary Diets Cat EN Gastrointestinal 400gr,cat,dry,,needs_review,retailer,purina-pro-plan-veterinary-diets-cat-en-gastrointestinal-cat-dry-gr-gatoskilo,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Purina Pro Plan,Purina Pro Plan Veterinary Diets Cat NF Advanced Care 1.5kg,cat,dry,,needs_review,retailer,purina-pro-plan-veterinary-diets-cat-nf-advanced-care-cat-dry-gr-gatoskilo,medium,48,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Purina Pro Plan,Purina Pro Plan Veterinary Diets Cat NF Early Care 1.5kg,cat,dry,,needs_review,retailer,purina-pro-plan-veterinary-diets-cat-nf-early-care-cat-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Reflex,Reflex Plus Medium / Large Adult Chicken 12kg,dog,dry,adult,needs_review,retailer,reflex-plus-medium-large-adult-chicken-dog-dry-gr-gatoskilo,medium,48,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Reflex,Reflex Plus Mini / Small Adult Lamb & Rice 8kg,dog,dry,adult,needs_review,retailer,reflex-plus-mini-small-adult-lamb-and-rice-dog-dry-gr-gatoskilo,medium,48,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Royal Canin,Royal Canin Mini Adult Sterilised 1kg,dog,dry,adult,needs_review,retailer,royal-canin-mini-adult-sterilised-dog-dry-gr-gatoskilo,medium,44,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Royal Canin,Royal Canin Vet Diet Cat Skin & Coat 3.5kg,cat,dry,,needs_review,retailer,royal-canin-vet-diet-cat-skin-and-coat-cat-dry-gr-gatoskilo,medium,48,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Royal Canin,Royal Canin Vet Diet Small Dog Satiety Weight Management 1.5kg,dog,dry,,needs_review,retailer,royal-canin-vet-diet-small-dog-satiety-weight-management-dog-dry-gr-gatoskilo,medium,52,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Trovet,Trovet Dog Hypoallergenic Lamb 10kg,dog,dry,,needs_review,retailer,trovet-dog-hypoallergenic-lamb-dog-dry-gr-gatoskilo,medium,40,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Vet Expert,Vet Expert Hypoallergenic Dog Ultra 2kg,dog,dry,,needs_review,retailer,vet-expert-hypoallergenic-dog-ultra-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Vet Expert,Vet Expert Raw Paleo Adult Μini Beef 2kg,dog,dry,adult,needs_review,retailer,vet-expert-raw-paleo-adult-μini-beef-dog-dry-gr-gatoskilo,medium,56,,kcal_per_100g|moisture_percent,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Wellfed,Wellfed InstinCat Chicken & Salmon 300gr,cat,dry,,needs_review,retailer,wellfed-instincat-chicken-and-salmon-cat-dry-gr-gatoskilo,medium,48,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Wolf of Wilderness,"Wolf of Wilderness Adult ""Wild Hills"" Duck - Grain-Free",dog,dry,adult,needs_review,retailer,wolf-of-wilderness-adult-wild-hills-duck-grain-free-dog-dry-eu-retailer,medium,56,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Wolf of Wilderness,"Wolf of Wilderness Adult Sensitive ""Rocky Canyons"" - Beef",dog,dry,adult,needs_review,retailer,wolf-of-wilderness-adult-sensitive-rocky-canyons-beef-dog-dry-eu-retailer,medium,56,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
