formula_key,brand,formula_name,species,format,kcal_per_100g,kcal_per_kg,calculation_note,source_url,recommended_action
canagan-small-breed-free-run-chicken-for-dogs-dog-dry-gr-gatoskilo,Canagan,Small Breed Free - Run Chicken for Dogs,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/3092-canagan-small-breed-free-run-chicken-for-dogs-2kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-small-breed-scottish-salmon-for-dogs-dog-dry-gr-gatoskilo,Canagan,Small Breed Scottish Salmon for Dogs,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/10897-canagan-small-breed-scottish-salmon-for-dogs-2kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-best-choice-adult-sensitive-lamb-and-rice-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Best Choice Adult Sensitive Lamb & Rice,dog,dry,328.3,3283,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=46.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/18067-dr-clauder-s-best-choice-adult-sensitive-lamb-rice-125kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-dog-kidney-diet-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Dog Kidney Diet,dog,dry,296.3,2963,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=70.4,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18116-dr-clauder-s-dog-kidney-diet-4kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-dog-skin-and-coat-diet-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Dog Skin & Coat Diet,dog,dry,296.2,2962,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18114-dr-clauder-s-dog-skin-coat-diet-4kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-wild-life-grain-free-lamb-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Wild Life Grain Free Lamb,dog,dry,350.8,3508,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/18084-dr-clauder-s-wild-life-grain-free-lamb-115kg.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-adult-medium-breed-δωρο-dog-dry-gr-gatoskilo,Equilibrio,Adult Medium Breed + ΔΩΡΟ,dog,dry,356.8,3568,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10280-equilibrio-adult-medium-breed-12kg-2kg-doro.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-adult-small-breed-dog-dry-gr-gatoskilo,Equilibrio,Adult Small Breed,dog,dry,366.8,3668,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10273-equilibrio-adult-small-breed-75kg.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-puppy-small-breed-dog-dry-gr-gatoskilo,Equilibrio,Puppy Small Breed,dog,dry,378.5,3785,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=33,https://www.gatoskilo.gr/ksira-trofi-skyloy/10274-equilibrio-puppy-small-breed-75kg.html,Keep as review-safe estimate until official label kcal is found.
europremium-adult-derma-grain-free-dog-dry-gr-gatoskilo,Europremium,Adult Derma Grain Free,dog,dry,284.8,2848,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/19480-europremium-adult-derma-10kg-grain-free.html,Keep as review-safe estimate until official label kcal is found.
europremium-adult-sterilized-grain-free-dog-dry-gr-gatoskilo,Europremium,Adult Sterilized Grain Free,dog,dry,328.9,3289,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/19478-europremium-adult-sterilized-10kg-grain-free.html,Keep as review-safe estimate until official label kcal is found.
europremium-medium-puppy-chicken-and-rice-dog-dry-gr-gatoskilo,Europremium,Medium Puppy Chicken & Rice,dog,dry,361.8,3618,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/19468-europremium-medium-puppy-chicken-rice-12kg.html,Keep as review-safe estimate until official label kcal is found.
europremium-small-adult-chicken-and-rice-dog-dry-gr-gatoskilo,Europremium,Small Adult Chicken & Rice,dog,dry,366.8,3668,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/19465-europremium-small-adult-chicken-rice-3kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-finest-salmon-adult-large-dog-dry-gr-gatoskilo,Fish4Dogs,Finest Salmon Adult Large,dog,dry,289.5,2895,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/11307-fish4dogs-finest-salmon-adult-large-12kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-finest-salmon-adult-small-dog-dry-gr-gatoskilo,Fish4Dogs,Finest Salmon Adult Small,dog,dry,289.5,2895,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/11309-fish4dogs-finest-salmon-adult-small-6kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-ocean-white-fish-adult-large-dog-dry-gr-gatoskilo,Fish4Dogs,Ocean White Fish Adult Large,dog,dry,289,2890,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/11312-fish4dogs-ocean-white-fish-adult-large-12kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-ocean-white-fish-adult-small-bite-dog-dry-gr-gatoskilo,Fish4Dogs,Ocean White Fish Adult Small Bite,dog,dry,289,2890,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/9206-fish4dogs-ocean-white-fish-adult-small-bite-6kg.html,Keep as review-safe estimate until official label kcal is found.
granatapet-adult-poultry-dog-dry-gr-gatoskilo,GranataPet,Adult Poultry,dog,dry,360,3600,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39,https://www.gatoskilo.gr/ksira-trofi-skyloy/19331-granatapet-adult-poultry-10kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-dog-s-favorite-chicken-dog-dry-gr-gatoskilo,Happy Dog,Dog's Favorite Chicken,dog,dry,286.3,2863,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/16021-happy-dog-dog-s-favorite-chicken-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-fit-and-vital-adult-mini-dog-dry-gr-gatoskilo,Happy Dog,Fit & Vital Adult Mini,dog,dry,283.3,2833,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/2997-happy-dog-fit-vital-adult-mini-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-fit-and-vital-light-dog-dry-gr-gatoskilo,Happy Dog,Fit & Vital Light,dog,dry,309.8,3098,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=46.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/4721-happy-dog-fit-vital-light-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-fit-and-vital-mini-light-dog-dry-gr-gatoskilo,Happy Dog,Fit & Vital Mini Light,dog,dry,282.8,2828,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=56.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/3142-happy-dog-fit-vital-mini-light-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-fit-and-vital-mini-puppy-dog-dry-gr-gatoskilo,Happy Dog,Fit & Vital Mini Puppy,dog,dry,283.8,2838,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=51.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/3079-happy-dog-fit-vital-mini-puppy-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-grain-free-france-dog-dry-gr-gatoskilo,Happy Dog,Grain Free France,dog,dry,283.3,2833,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=60.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/9446-happy-dog-grain-free-france-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-greece-dog-dry-gr-gatoskilo,Happy Dog,Greece,dog,dry,284.3,2843,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59,https://www.gatoskilo.gr/ksira-trofi-skyloy/10920-happy-dog-greece-11kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-mini-africa-grain-free-dog-dry-gr-gatoskilo,Happy Dog,Mini Africa - Grain Free,dog,dry,279.8,2798,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=55.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/3153-happy-dog-mini-africa-grain-free-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-mini-neuseeland-dog-dry-gr-gatoskilo,Happy Dog,Mini Neuseeland,dog,dry,279.8,2798,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=55.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/3150-happy-dog-mini-neuseeland-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-mini-toscana-dog-dry-gr-gatoskilo,Happy Dog,Mini Toscana,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=55.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/9434-happy-dog-mini-toscana-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-active-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Active,dog,dry,290.3,2903,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=58.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/2998-happy-dog-naturcroq-active-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-balance-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Balance,dog,dry,284.5,2845,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=57.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/9557-happy-dog-naturcroq-balance-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-beef-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Beef,dog,dry,286.3,2863,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/2996-happy-dog-naturcroq-beef-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-duck-and-rice-sterilised-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Duck & Rice Sterilised,dog,dry,288,2880,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/23513-happy-dog-naturcroq-duck-rice-sterilised-11kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-junior-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Junior,dog,dry,282.8,2828,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/10859-happy-dog-naturcroq-junior-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-lamb-and-rice-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Lamb & Rice,dog,dry,283.3,2833,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=58.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/2983-happy-dog-naturcroq-lamb-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-puppy-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Puppy,dog,dry,279.8,2798,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/11006-happy-dog-naturcroq-puppy-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-senior-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Senior,dog,dry,289.8,2898,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=61.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/3196-happy-dog-naturcroq-senior-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-naturcroq-xxl-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq XXL,dog,dry,286.8,2868,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=60.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/2986-happy-dog-naturcroq-xxl-15kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-sano-n-dog-dry-gr-gatoskilo,Happy Dog,Sano N,dog,dry,360.5,3605,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=56.5,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/2992-happy-dog-sano-n-75kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-senior-dog-dry-gr-gatoskilo,Happy Dog,Senior,dog,dry,290.3,2903,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=63.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/3173-happy-dog-senior-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-toscana-dog-dry-gr-gatoskilo,Happy Dog,Toscana,dog,dry,283.3,2833,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=56.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/3180-happy-dog-toscana-125kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-vet-diet-hyper-sensitivity-dog-dry-gr-gatoskilo,Happy Dog,Vet Diet Hyper-Sensitivity,dog,dry,365.3,3653,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.5,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/11161-happy-dog-vet-diet-hyper-sensitivity-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-vet-diet-intestinal-dog-dry-gr-gatoskilo,Happy Dog,Vet Diet Intestinal,dog,dry,346.8,3468,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.5,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/8866-happy-dog-vet-diet-intestinal-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-vet-diet-intestinal-low-fat-dog-dry-gr-gatoskilo,Happy Dog,Vet Diet Intestinal Low-Fat,dog,dry,320.6,3206,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=48.6,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/8868-happy-dog-vet-diet-intestinal-low-fat-4kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-vet-diet-renal-dog-dry-gr-gatoskilo,Happy Dog,Vet Diet Renal,dog,dry,365.5,3655,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=53,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18856-happy-dog-vet-diet-renal-12kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-vet-diet-struvit-dog-dry-gr-gatoskilo,Happy Dog,Vet Diet Struvit,dog,dry,342.5,3425,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/11166-happy-dog-vet-diet-struvit-4kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-c-d-multicare-urinary-care-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine c/d Multicare Urinary Care με Κοτόπουλο,dog,dry,296.8,2968,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=63.1,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/17842-hill-s-pd-canine-c-d-multicare-urinary-care-me-kotopoulo-15kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-d-d-food-sensitivities-με-παπια-and-ρυζι-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine d/d Food Sensitivities με Πάπια & Ρύζι,dog,dry,296.5,2965,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=67.9,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19014-hill-s-pd-canine-d-d-food-sensitivities-me-papia-rizi-12kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-derm-complete-mini-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine Derm Complete Mini,dog,dry,367.3,3673,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=53.4,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19923-hill-s-pd-canine-derm-complete-mini-1kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-derm-defense-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine Derm Defense με Κοτόπουλο,dog,dry,313.4,3134,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=58.9,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/21091-hill-s-pd-canine-derm-defense-me-kotopoulo-15kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-gastrointestinal-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine Gastrointestinal Biome με Κοτόπουλο,dog,dry,336.4,3364,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.4,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/17724-hill-s-pd-canine-gastrointestinal-biome-me-kotopoulo-15kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-i-d-digestive-care-active-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine i/d Digestive Care Active Biome+ με Κοτόπουλο,dog,dry,351.1,3511,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.2,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19213-hill-s-pd-canine-i-d-digestive-care-active-biome-me-kotopoulo-4kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-i-d-low-fat-active-biome-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine i/d Low Fat Active Biome+,dog,dry,291.3,2913,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=58.2,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/16499-hill-s-pd-canine-i-d-low-fat-active-biome-15kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-i-d-sensitive-active-biome-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine i/d Sensitive Active Biome+,dog,dry,351.1,3511,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.2,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19958-hill-s-pd-canine-i-d-sensitive-active-biome-15kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-i-d-stress-mini-active-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine i/d Stress Mini Active Biome+ με Κοτόπουλο,dog,dry,291.9,2919,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=57.8,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/17845-hill-s-pd-canine-i-d-stress-mini-active-biome-me-kotopoulo-1kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-j-d-joint-care-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine j/d Joint Care με Κοτόπουλο,dog,dry,294.6,2946,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.3,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19215-hill-s-pd-canine-j-d-joint-care-me-kotopoulo-4kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-l-d-liver-care-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine l/d Liver Care,dog,dry,397.9,3979,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.8,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19217-hill-s-pd-canine-l-d-liver-care-15kg.html,Keep as review-safe estimate until official label kcal is found.
hills-hill-s-pd-canine-metabolic-mini-weight-management-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine Metabolic Mini Weight Management με Κοτόπουλο,dog,dry,306.5,3065,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.2,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18240-hill-s-pd-canine-metabolic-mini-weight-management-me-kotopoulo-1kg.html,Keep as review-safe estimate until official label kcal is found.
